rated,created_at,turns,victory_status,winner,start_time,increment_time,white_id,black_id,white_rating,black_rating,spread,opening_name,opening_ply,white_rank,black_rank,avg_rating,avg_rank
TRUE,1.46E+12,37,mate,white,5,5,bowwow,idrojo,1650,1720,-70,Nimzowitsch Defense,5,Class B,Class B,1685,Class B
TRUE,1.46E+12,27,resign,white,5,5,filorly,bowwow,1790,1657,133,Giuoco Piano,6,Class B,Class B,1724,Class B
TRUE,1.46E+12,41,resign,white,5,5,bowwow,mosampaio,1646,1640,6,Scandinavian Defense,6,Class B,Class B,1643,Class B
TRUE,1.46E+12,43,resign,white,8,0,karimfrommorocco,bowwow,1856,1651,205,Sicilian Defense,4,Class A,Class B,1754,Class B
TRUE,1.46E+12,73,resign,white,15,10,corey5010,bowwow,1655,1662,-7,Sicilian Defense,13,Class B,Class B,1659,Class B
TRUE,1.46E+12,53,resign,white,5,5,nwr7794,bowwow,1646,1673,-27,Sicilian Defense,6,Class B,Class B,1660,Class B
TRUE,1.46E+12,73,resign,white,5,5,bowwow,nwr7794,1662,1656,6,Philidor Defense,8,Class B,Class B,1659,Class B
FALSE,1.50E+12,67,mate,white,5,5,cederick,loopoetam,1516,1506,10,Philidor Defense,5,Class C,Class C,1511,Class C
TRUE,1.50E+12,38,resign,black,5,5,pedoreo,cederick,1489,1501,-12,Scandinavian Defense,4,Class C,Class C,1495,Class C
FALSE,1.49E+12,26,mate,black,5,5,parsa41148,cederick,1188,1501,-313,English Opening,2,Novice,Class C,1345,Class D
TRUE,1.50E+12,62,resign,black,12,2,h_nasimdoust,faye,1999,1929,70,Mieses Opening,2,Class A,Class A,1964,Class A
TRUE,1.44E+12,48,resign,black,10,0,robinbuk,faye,1901,1718,183,Yusupov-Rubinstein System,5,Class A,Class B,1810,Class A
TRUE,1.44E+12,34,mate,black,10,0,alstn,faye,1587,1500,87,Sicilian Defense,3,Class C,Class C,1544,Class C
TRUE,1.44E+12,26,resign,black,90,5,pepemaster,bigpawn16,1891,1500,391,Sicilian Defense,4,Class A,Class C,1696,Class B
TRUE,1.45E+12,72,resign,black,15,0,elcidestaron,si73,1829,1707,122,Modern Defense,2,Class A,Class B,1768,Class B
TRUE,1.45E+12,93,draw,draw,15,0,petr-klyunkov,elcidestaron,1736,1832,-96,French Defense,3,Class B,Class A,1784,Class B
TRUE,1.45E+12,62,resign,black,15,0,elcidestaron,przema2011,1847,1712,135,Indian Game,2,Class A,Class B,1780,Class B
TRUE,1.45E+12,82,resign,black,15,0,ognyn,elcidestaron,1834,1835,-1,French Defense,7,Class A,Class A,1835,Class A
TRUE,1.45E+12,129,mate,white,15,0,elcidestaron,demetrio50,1825,1769,56,Queen's Pawn,2,Class A,Class B,1797,Class B
TRUE,1.45E+12,96,draw,draw,15,0,innout,elcidestaron,1864,1823,41,French Defense,10,Class A,Class A,1844,Class A
TRUE,1.44E+12,145,outoftime,draw,15,0,conanwong,elcidestaron,1964,1818,146,French Defense,10,Class A,Class A,1891,Class A
TRUE,1.44E+12,78,outoftime,black,15,0,elcidestaron,carlos0575,1834,1723,111,Horwitz Defense,2,Class A,Class B,1779,Class B
TRUE,1.44E+12,36,resign,black,15,0,birdplane,elcidestaron,1727,1825,-98,French Defense,3,Class B,Class A,1776,Class B
TRUE,1.44E+12,36,resign,black,15,0,idetestchess,elcidestaron,1701,1816,-115,Queen's Gambit Declined,13,Class B,Class A,1759,Class B
TRUE,1.44E+12,35,outoftime,white,15,0,elcidestaron,denis72,1807,1690,117,English Defense,4,Class A,Class B,1749,Class B
TRUE,1.44E+12,112,resign,black,15,0,pero2003,elcidestaron,1650,1800,-150,French Defense,3,Class B,Class A,1725,Class B
TRUE,1.44E+12,29,resign,white,15,0,elcidestaron,isaac-26,1791,1683,108,Old Benoni Defense,2,Class B,Class B,1737,Class B
TRUE,1.44E+12,28,resign,black,15,0,campbell12,elcidestaron,1705,1781,-76,French Defense,4,Class B,Class B,1743,Class B
TRUE,1.44E+12,66,resign,black,15,0,arquerosolo,elcidestaron,1697,1770,-73,French Defense,10,Class B,Class B,1734,Class B
TRUE,1.44E+12,73,draw,draw,15,0,elcidestaron,italovieira,1770,1774,-4,Gruenfeld Defense,11,Class B,Class B,1772,Class B
TRUE,1.44E+12,106,resign,black,15,0,cesp62,elcidestaron,1811,1755,56,Zukertort Opening,2,Class A,Class B,1783,Class B
TRUE,1.44E+12,30,resign,black,30,0,elcidestaron,butagaz-parov,1768,1754,14,Ruy Lopez,5,Class B,Class B,1761,Class B
TRUE,1.44E+12,33,resign,white,30,0,gurkhey,elcidestaron,1678,1785,-107,French Defense,5,Class B,Class B,1732,Class B
TRUE,1.44E+12,32,resign,black,15,0,elcidestaron,khalon,1798,1764,34,Ponziani Opening,7,Class B,Class B,1781,Class B
TRUE,1.44E+12,65,resign,white,30,0,saruar,elcidestaron,1759,1814,-55,Slav Defense,8,Class B,Class A,1787,Class B
TRUE,1.44E+12,52,resign,black,10,0,elcidestaron,alc_rabie,1827,1829,-2,Queen's Gambit Accepted,5,Class A,Class A,1828,Class A
TRUE,1.44E+12,71,resign,white,30,0,bastou14078,elcidestaron,1799,1843,-44,French Defense,13,Class B,Class A,1821,Class A
TRUE,1.44E+12,52,resign,black,10,0,elcidestaron,colin_ni,1848,2122,-274,Sicilian Defense,8,Class A,Expert,1985,Class A
TRUE,1.44E+12,13,draw,draw,30,0,elcidestaron,wladek1955,1849,1826,23,Alekhine Defense,5,Class A,Class A,1838,Class A
TRUE,1.49E+12,30,outoftime,black,10,0,areknisorwet,jlee96,1994,2023,-29,Scotch Game,9,Class A,Expert,2009,Expert
TRUE,1.49E+12,43,mate,white,10,0,jlee96,areknisorwet,2011,2004,7,Franco-Benoni Defense,5,Expert,Expert,2008,Expert
TRUE,1.47E+12,119,outoftime,white,10,0,kentt,jlee96,1895,2028,-133,Vienna Game,4,Class A,Expert,1962,Class A
TRUE,1.47E+12,36,resign,black,10,0,vokizre_n,jlee96,1989,2016,-27,Queen's Gambit Declined,6,Class A,Expert,2003,Expert
TRUE,1.46E+12,89,mate,white,10,0,nesa10,jlee96,2177,2024,153,Three Knights Opening,5,Expert,Expert,2101,Expert
TRUE,1.46E+12,58,resign,white,10,0,jlee96,windranger1488,2009,2058,-49,French Defense,7,Expert,Expert,2034,Expert
TRUE,1.46E+12,21,resign,white,10,0,jlee96,sslmcm,2003,1774,229,Bishop's Opening,4,Expert,Class B,1889,Class A
TRUE,1.46E+12,116,outoftime,black,10,0,chessrgood,jlee96,1984,1990,-6,Indian Game,2,Class A,Class A,1987,Class A
TRUE,1.46E+12,136,outoftime,black,25,0,ahmeth,jlee96,1910,1979,-69,Ruy Lopez,8,Class A,Class A,1945,Class A
FALSE,1.46E+12,126,resign,black,5,5,artur5555,jlee96,2173,1979,194,Queen's Pawn Game,4,Expert,Class A,2076,Expert
TRUE,1.50E+12,16,mate,black,10,0,dnowchess,dorliss,1811,1753,58,Budapest Defense,7,Class A,Class B,1782,Class B
TRUE,1.50E+12,44,resign,black,10,0,dnowchess,mobin1388,1824,1798,26,Queen's Gambit Declined,6,Class A,Class B,1811,Class A
TRUE,1.50E+12,32,resign,black,10,0,dnowchess,happysidney,1834,1896,-62,Zukertort Opening,3,Class A,Class A,1865,Class A
TRUE,1.50E+12,50,resign,black,10,0,mishassio,dnowchess,1495,1831,-336,Ruy Lopez,8,Class C,Class A,1663,Class B
TRUE,1.50E+12,30,resign,black,10,0,dnowchess,jalrivi1952,1840,1914,-74,Semi-Slav Defense,8,Class A,Class A,1877,Class A
TRUE,1.50E+12,55,resign,white,10,0,benuard,dnowchess,1874,1851,23,Ponziani Opening,6,Class A,Class A,1863,Class A
TRUE,1.50E+12,74,mate,black,10,0,jeandossantos,dnowchess,1889,1837,52,Sicilian Defense,3,Class A,Class A,1863,Class A
TRUE,1.47E+12,98,mate,black,12,0,knightlight2,tonyhuang19,1305,1402,-97,King's Gambit,3,Class D,Class C,1354,Class D
FALSE,1.47E+12,150,mate,black,15,0,aymaney10,tonyhuang19,1500,1402,98,French Defense,2,Class C,Class C,1451,Class C
TRUE,1.46E+12,86,outoftime,black,10,0,tonyhuang19,checkersman,1406,1823,-417,King's Indian Defense,9,Class C,Class A,1615,Class B
TRUE,1.46E+12,29,mate,white,10,0,tonyhuang19,descerebrado9,1379,1421,-42,Queen's Gambit Declined,5,Class D,Class C,1400,Class C
TRUE,1.46E+12,83,mate,white,10,8,tonyhuang19,bigwarlike,1366,1171,195,Rat Defense,4,Class D,Novice,1269,Class D
FALSE,1.46E+12,68,resign,black,10,5,tonyhuang19,hick4u1219,1366,1500,-134,Horwitz Defense,2,Class D,Class C,1433,Class C
TRUE,1.45E+12,38,mate,black,10,0,tonyhuang19,tacticalattack,1368,1918,-550,Gruenfeld Defense,13,Class D,Class A,1643,Class B
TRUE,1.45E+12,36,resign,black,10,0,tangelo777,tonyhuang19,1689,1273,416,Italian Game,11,Class B,Class D,1481,Class C
TRUE,1.45E+12,75,draw,draw,10,0,pepeline84,tonyhuang19,1721,1249,472,Ruy Lopez,9,Class B,Class D,1485,Class C
TRUE,1.45E+12,39,resign,white,5,15,nikosioannidis,tonyhuang19,1114,1286,-172,Sicilian Defense,3,Novice,Class D,1200,Class D
TRUE,1.45E+12,41,outoftime,white,7,2,turk25,tonyhuang19,1585,1295,290,Queen's Gambit Declined,4,Class C,Class D,1440,Class C
TRUE,1.45E+12,35,mate,white,20,5,acoffee,tonyhuang19,1638,1303,335,Queen's Pawn Game,4,Class B,Class D,1471,Class C
TRUE,1.44E+12,80,outoftime,black,10,0,tonyhuang19,mathwhiz16,1311,1623,-312,French Defense,7,Class D,Class B,1467,Class C
TRUE,1.44E+12,52,outoftime,black,10,0,zootv,tonyhuang19,1302,1278,24,Nimzowitsch Defense,3,Class D,Class D,1290,Class D
TRUE,1.44E+12,57,mate,white,10,0,flyingcat,tonyhuang19,1432,1298,134,Van't Kruijs Opening,1,Class C,Class D,1365,Class D
TRUE,1.44E+12,24,resign,black,10,0,tonyhuang19,rehanov,1300,1912,-612,Queen's Pawn Game,4,Class D,Class A,1606,Class B
TRUE,1.47E+12,55,resign,white,5,8,minhad,korbi,2012,2074,-62,Four Knights Game,7,Expert,Expert,2043,Expert
TRUE,1.47E+12,118,mate,black,20,0,minhad,tupson,2017,2232,-215,Sicilian Defense,2,Expert,CM,2125,Expert
TRUE,1.47E+12,54,resign,black,15,5,minhad,aldomorphy,2027,2079,-52,Italian Game,11,Expert,Expert,2053,Expert
TRUE,1.47E+12,67,resign,white,25,0,minhad,aa2009,2018,1923,95,Scotch Game,8,Expert,Class A,1971,Class A
TRUE,1.47E+12,50,resign,black,25,0,pogo123,minhad,1915,2009,-94,French Defense,7,Class A,Expert,1962,Class A
TRUE,1.47E+12,91,resign,white,10,0,minhad,shri365,2003,1808,195,Nimzowitsch Defense,5,Expert,Class A,1906,Class A
TRUE,1.44E+12,62,resign,black,15,0,terrapin,galaxychess,2063,1500,563,Ruy Lopez,6,Expert,Class C,1782,Class B
FALSE,1.45E+12,27,resign,white,30,30,danieru99,joelitrox1234,1681,1500,181,Philidor Defense,5,Class B,Class C,1591,Class C
FALSE,1.45E+12,110,mate,black,30,30,joelitrox1234,apazovich,1500,1493,7,Sicilian Defense,3,Class C,Class C,1497,Class C
FALSE,1.44E+12,116,mate,black,15,0,joelitrox1234,lichessfiend,1500,1723,-223,Caro-Kann Defense,3,Class C,Class B,1612,Class B
FALSE,1.44E+12,75,resign,white,15,0,lichessfiend,joelitrox1234,1723,1500,223,Pirc Defense,2,Class B,Class C,1612,Class B
FALSE,1.44E+12,80,mate,black,15,0,joelitrox1234,lichessfiend,1500,1723,-223,Bird Opening,1,Class C,Class B,1612,Class B
FALSE,1.44E+12,100,mate,black,20,3,joelitrox1234,lichessfiend,1500,1723,-223,Sicilian Defense,3,Class C,Class B,1612,Class B
FALSE,1.44E+12,81,mate,white,20,3,lichessfiend,joelitrox1234,1723,1500,223,French Defense,3,Class B,Class C,1612,Class B
FALSE,1.44E+12,98,mate,black,20,3,joelitrox1234,lichessfiend,1500,1723,-223,Old Benoni Defense,2,Class C,Class B,1612,Class B
FALSE,1.44E+12,98,resign,black,20,3,joelitrox1234,lichessfiend,1500,1723,-223,Sicilian Defense,3,Class C,Class B,1612,Class B
FALSE,1.44E+12,63,mate,white,20,3,lichessfiend,joelitrox1234,1723,1500,223,Owen Defense,2,Class B,Class C,1612,Class B
FALSE,1.44E+12,115,mate,white,20,3,lichessfiend,joelitrox1234,1723,1500,223,Scandinavian Defense,4,Class B,Class C,1612,Class B
TRUE,1.44E+12,46,resign,black,20,0,boord,blitzfofun,1534,1415,119,Four Knights Game,7,Class C,Class C,1475,Class C
TRUE,1.44E+12,56,resign,black,8,8,blitzfofun,creng,1433,1597,-164,King's Knight Opening,3,Class C,Class C,1515,Class C
TRUE,1.44E+12,102,resign,black,5,8,blitzfofun,kusartur,1462,1715,-253,Slav Indian,4,Class C,Class B,1589,Class C
TRUE,1.44E+12,43,resign,white,8,0,snowden,blitzfofun,1561,1493,68,French Defense,7,Class C,Class C,1527,Class C
TRUE,1.44E+12,16,resign,white,15,0,silent_tg2,blitzfofun,1550,1532,18,King's Pawn Game,4,Class C,Class C,1541,Class C
TRUE,1.44E+12,99,resign,white,5,5,tytus990c,blitzfofun,1745,1556,189,Italian Game,9,Class B,Class C,1651,Class B
TRUE,1.44E+12,76,mate,black,5,8,slv-chess,blitzfofun,1623,1487,136,Petrov's Defense,4,Class B,Class C,1555,Class C
TRUE,1.44E+12,15,resign,white,5,5,cruising,blitzfofun,1485,1557,-72,Sicilian Defense,2,Class C,Class C,1521,Class C
TRUE,1.44E+12,54,resign,black,9,10,blitzfofun,aig,1638,1574,64,Italian Game,8,Class B,Class C,1606,Class B
TRUE,1.44E+12,89,resign,white,10,8,james0001,blitzfofun,1532,1773,-241,Queen's Gambit Declined,8,Class C,Class B,1653,Class B
TRUE,1.44E+12,25,mate,white,10,8,blitzfofun,james0001,1720,1538,182,Italian Game,6,Class B,Class C,1629,Class B
TRUE,1.44E+12,58,resign,black,10,6,mexcal92,blitzfofun,1247,1702,-455,Italian Game,9,Class D,Class B,1475,Class C
TRUE,1.44E+12,37,mate,white,60,10,blitzfofun,mostafanowrouzi,1635,1432,203,French Defense,3,Class B,Class C,1534,Class C
TRUE,1.44E+12,45,resign,white,5,8,blitzfofun,kingmuncher,1500,1404,96,Sicilian Defense,8,Class C,Class C,1452,Class C
FALSE,1.46E+12,27,resign,black,30,4,gimchess,maecua,1500,1730,-230,King's Pawn Game,3,Class C,Class B,1615,Class B
FALSE,1.44E+12,91,mate,white,9,6,merse,gimchess,1542,1500,42,Scandinavian Defense,4,Class C,Class C,1521,Class C
FALSE,1.44E+12,3,resign,white,20,0,mortu,gimchess,1047,1500,-453,Sicilian Defense,3,Novice,Class C,1274,Class D
TRUE,1.44E+12,29,resign,white,10,0,maskedhunter,philboy567,1293,1234,59,Queen's Pawn Game,4,Class D,Class D,1264,Class D
TRUE,1.44E+12,31,resign,white,20,0,lapin0u,philboy567,1367,1346,21,King's Pawn Game,4,Class D,Class D,1357,Class D
TRUE,1.44E+12,27,resign,white,20,0,scottywilliams,philboy567,1543,1500,43,Owen Defense,2,Class C,Class C,1522,Class C
TRUE,1.50E+12,59,mate,white,10,0,qlaus,flash6666,1354,1347,7,Latvian Gambit Accepted,5,Class D,Class D,1351,Class D
TRUE,1.50E+12,58,mate,black,10,0,wills831,flash6666,1094,1334,-240,Philidor Defense,6,Novice,Class D,1214,Class D
TRUE,1.50E+12,86,resign,black,10,0,flash6666,cozarec,1370,1327,43,Philidor Defense,4,Class D,Class D,1349,Class D
TRUE,1.46E+12,49,resign,white,8,0,xamaxs,yokocito,1399,1273,126,Englund Gambit Declined,3,Class D,Class D,1336,Class D
TRUE,1.46E+12,54,mate,black,5,8,yokocito,posmun,1278,1488,-210,French Defense,3,Class D,Class C,1383,Class D
TRUE,1.46E+12,67,mate,white,45,8,yokocito,luis77,1267,1233,34,Nimzowitsch Defense,5,Class D,Class D,1250,Class D
FALSE,1.46E+12,33,mate,white,5,5,uzzzyvuzzzy,yokocito,1500,1267,233,Italian Game,5,Class C,Class D,1384,Class D
TRUE,1.46E+12,53,mate,white,15,0,jerohn,yokocito,1287,1278,9,King's Pawn Game,3,Class D,Class D,1283,Class D
TRUE,1.46E+12,91,mate,white,10,0,yokocito,charlyming,1263,1343,-80,Center Game,3,Class D,Class D,1303,Class D
TRUE,1.46E+12,30,resign,black,10,8,yokocito,uhdaudio,1271,1349,-78,Goldsmith Defense,2,Class D,Class D,1310,Class D
TRUE,1.46E+12,57,mate,white,10,10,polxxxx,yokocito,1460,1277,183,King's Pawn Game,3,Class C,Class D,1369,Class D
TRUE,1.46E+12,66,resign,black,10,5,yokocito,replamec,1292,1330,-38,Sicilian Defense,5,Class D,Class D,1311,Class D
FALSE,1.46E+12,78,resign,black,10,5,yokocito,hick4u1219,1292,1500,-208,Philidor Defense,6,Class D,Class C,1396,Class D
TRUE,1.46E+12,62,resign,black,5,8,yokocito,drimagrela,1303,1319,-16,Sicilian Defense,2,Class D,Class D,1311,Class D
TRUE,1.46E+12,75,resign,white,5,8,drimagrela,yokocito,1307,1314,-7,Mieses Opening,2,Class D,Class D,1311,Class D
TRUE,1.46E+12,75,mate,white,5,8,yokocito,drimagrela,1301,1318,-17,Sicilian Defense,4,Class D,Class D,1310,Class D
FALSE,1.46E+12,56,mate,black,17,90,yokocito,yramb,1301,1385,-84,Ruy Lopez,5,Class D,Class D,1343,Class D
TRUE,1.45E+12,66,resign,black,15,0,apis11,freeloader,1978,1916,62,French Defense,7,Class A,Class A,1947,Class A
TRUE,1.45E+12,80,resign,black,15,0,apis11,pavvell,1977,2241,-264,Sicilian Defense,6,Class A,CM,2109,Expert
TRUE,1.45E+12,31,resign,white,15,0,domenche,apis11,2064,1986,78,Sicilian Defense,5,Expert,Class A,2025,Expert
TRUE,1.45E+12,45,resign,white,15,0,misha19701309,apis11,1935,1999,-64,Nimzo-Larsen Attack,5,Class A,Class A,1967,Class A
TRUE,1.45E+12,35,resign,white,15,0,apis11,majahfactah,1997,1631,366,Rat Defense,4,Class A,Class B,1814,Class A
TRUE,1.45E+12,37,resign,white,15,0,boulawi,apis11,1842,2013,-171,Sicilian Defense,4,Class A,Expert,1928,Class A
TRUE,1.45E+12,45,mate,white,15,0,apis11,gologgun,2011,1602,409,Philidor Defense,8,Expert,Class B,1807,Class A
TRUE,1.45E+12,60,resign,black,15,0,molamola,apis11,1734,2007,-273,Sicilian Defense,4,Class B,Expert,1871,Class A
TRUE,1.45E+12,51,resign,white,30,0,apis11,emmlasker,1998,1891,107,Sicilian Defense,8,Class A,Class A,1945,Class A
TRUE,1.45E+12,80,resign,black,15,0,molder,apis11,1688,1995,-307,Sicilian Defense,4,Class B,Class A,1842,Class A
TRUE,1.45E+12,58,resign,black,10,0,apis11,adesh46,2011,1828,183,Scotch Game,7,Expert,Class A,1920,Class A
TRUE,1.45E+12,91,mate,white,10,0,apis11,hritic333,2006,1757,249,French Defense,12,Expert,Class B,1882,Class A
TRUE,1.45E+12,50,resign,black,10,0,topsi88,apis11,2052,1992,60,Sicilian Defense,12,Expert,Class A,2022,Expert
TRUE,1.45E+12,55,resign,white,10,0,apis11,spika,1979,2008,-29,Sicilian Defense,10,Class A,Expert,1994,Class A
TRUE,1.45E+12,47,resign,white,10,0,apis11,tizon,1977,1564,413,Scotch Game,5,Class A,Class C,1771,Class B
TRUE,1.45E+12,124,resign,black,15,0,jion,apis11,1712,1973,-261,Queen's Gambit Declined,12,Class B,Class A,1843,Class A
TRUE,1.45E+12,35,mate,white,15,0,apis11,sharkfish,1962,1935,27,Scotch Game,8,Class A,Class A,1949,Class A
TRUE,1.45E+12,145,mate,white,15,10,apis11,hoxhound,1936,1938,-2,Scandinavian Defense,10,Class A,Class A,1937,Class A
TRUE,1.45E+12,118,resign,black,15,0,apis11,zhilenkov,1953,1770,183,Modern Defense,6,Class A,Class B,1862,Class A
TRUE,1.45E+12,58,resign,black,15,0,zhilenkov,apis11,1775,1946,-171,Queen's Pawn Game,3,Class B,Class A,1861,Class A
TRUE,1.45E+12,39,resign,white,15,0,apis11,zhilenkov,1939,1781,158,Scotch Game,5,Class A,Class B,1860,Class A
TRUE,1.45E+12,196,mate,black,15,0,apis11,iya33,1954,1850,104,Nimzowitsch Defense,3,Class A,Class A,1902,Class A
TRUE,1.45E+12,126,outoftime,black,15,0,iya33,apis11,1858,1944,-86,Sicilian Defense,9,Class A,Class A,1901,Class A
TRUE,1.45E+12,104,draw,draw,15,0,abhishek1981,apis11,1542,1954,-412,Sicilian Defense,4,Class C,Class A,1748,Class B
TRUE,1.45E+12,37,resign,white,15,0,apis11,dildor,1952,1507,445,Modern Defense,2,Class A,Class C,1730,Class B
TRUE,1.45E+12,62,resign,black,15,0,and59,apis11,1801,1945,-144,Nimzo-Larsen Attack,5,Class A,Class A,1873,Class A
TRUE,1.45E+12,27,resign,white,15,0,apis11,petit_navet,1932,1948,-16,Sicilian Defense,11,Class A,Class A,1940,Class A
TRUE,1.45E+12,56,mate,black,10,0,chessvip,apis11,1509,1930,-421,English Opening,2,Class C,Class A,1720,Class B
TRUE,1.45E+12,84,resign,black,10,0,apis11,zembelek,1939,2008,-69,Sicilian Defense,11,Class A,Expert,1974,Class A
TRUE,1.45E+12,109,resign,black,10,0,aifel,apis11,1728,1933,-205,Queen's Pawn Game,4,Class B,Class A,1831,Class A
TRUE,1.45E+12,51,resign,white,10,0,apis11,themagus,1928,1688,240,French Defense,10,Class A,Class B,1808,Class A
TRUE,1.45E+12,42,resign,black,10,0,vw2,apis11,1663,1924,-261,Sicilian Defense,4,Class B,Class A,1794,Class B
TRUE,1.45E+12,29,resign,white,10,0,apis11,aguar,1913,1874,39,Pirc Defense,8,Class A,Class A,1894,Class A
TRUE,1.45E+12,53,mate,white,10,0,apis11,astonvarogo,1912,1339,573,King's Knight Opening,3,Class A,Class D,1626,Class B
TRUE,1.45E+12,78,resign,black,10,0,roi8fineor,apis11,1480,1910,-430,Queen's Pawn Game,5,Class C,Class A,1695,Class B
TRUE,1.45E+12,106,resign,black,5,5,grosnez,apis11,1905,1898,7,Sicilian Defense,5,Class A,Class A,1902,Class A
TRUE,1.45E+12,66,resign,black,5,5,wilfree,apis11,1907,1886,21,Sicilian Defense,5,Class A,Class A,1897,Class A
TRUE,1.45E+12,73,resign,white,5,5,apis11,wilfree,1872,1919,-47,Four Knights Game,8,Class A,Class A,1896,Class A
TRUE,1.45E+12,61,resign,white,5,5,apis11,wilfree,1858,1932,-74,Alekhine Defense,4,Class A,Class A,1895,Class A
TRUE,1.45E+12,76,resign,black,15,0,warofbeef,apis11,1515,1855,-340,Van't Kruijs Opening,1,Class C,Class A,1685,Class B
TRUE,1.45E+12,79,resign,white,15,0,apis11,warofbeef,1852,1518,334,French Defense,3,Class A,Class C,1685,Class B
FALSE,1.50E+12,25,outoftime,white,10,1,reffi,idgaf312,1788,1626,162,Indian Game,5,Class B,Class B,1707,Class B
TRUE,1.46E+12,104,outoftime,black,10,0,alexmalando,styx13,1804,1869,-65,Bishop's Opening,7,Class A,Class A,1837,Class A
TRUE,1.46E+12,69,mate,white,10,0,alexmalando,pmk,1802,1367,435,Nimzowitsch Defense,5,Class A,Class D,1585,Class C
TRUE,1.46E+12,69,outoftime,white,10,0,isachunteater,alexmalando,1973,1808,165,English Opening,2,Class A,Class A,1891,Class A
TRUE,1.45E+12,33,resign,white,10,0,alexmalando,omidep,1803,1562,241,Bishop's Opening,4,Class A,Class C,1683,Class B
TRUE,1.45E+12,30,mate,black,10,0,extragm,alexmalando,1431,1800,-369,Hungarian Opening,1,Class C,Class A,1616,Class B
TRUE,1.45E+12,103,outoftime,white,10,0,aaa_1,alexmalando,1384,1821,-437,Hungarian Opening,1,Class D,Class A,1603,Class B
TRUE,1.45E+12,96,outoftime,black,8,0,alexmalando,avallanche,1847,1762,85,Nimzowitsch Defense,2,Class A,Class B,1805,Class A
TRUE,1.45E+12,32,resign,black,8,0,graphirus,alexmalando,1732,1839,-107,Ruy Lopez,6,Class B,Class A,1786,Class B
TRUE,1.45E+12,66,resign,black,11,0,rajrk,alexmalando,1591,1834,-243,King's Pawn Game,3,Class C,Class A,1713,Class B
TRUE,1.45E+12,109,outoftime,white,11,0,hasan123,alexmalando,1896,1843,53,King's Gambit Accepted,6,Class A,Class A,1870,Class A
TRUE,1.45E+12,118,mate,black,11,0,alwi,alexmalando,1620,1838,-218,Philidor Defense,4,Class B,Class A,1729,Class B
TRUE,1.45E+12,101,mate,white,11,0,alexmalando,alwi,1832,1626,206,Italian Game,7,Class A,Class B,1729,Class B
TRUE,1.45E+12,82,mate,black,11,0,alwi,alexmalando,1631,1826,-195,Philidor Defense,7,Class B,Class A,1729,Class B
TRUE,1.45E+12,93,mate,white,11,0,alexmalando,alwi,1819,1637,182,Bishop's Opening,4,Class A,Class B,1728,Class B
TRUE,1.45E+12,52,mate,black,11,0,phantomtwx,alexmalando,1607,1813,-206,Italian Game,6,Class B,Class A,1710,Class B
TRUE,1.45E+12,54,mate,black,11,0,groeni,alexmalando,1359,1806,-447,Hungarian Opening,1,Class D,Class A,1583,Class C
TRUE,1.45E+12,150,outoftime,black,11,0,unantha,alexmalando,1513,1802,-289,Queen's Pawn Game,3,Class C,Class A,1658,Class B
TRUE,1.45E+12,107,mate,white,11,0,alexmalando,unantha,1798,1517,281,Bishop's Opening,4,Class B,Class C,1658,Class B
TRUE,1.45E+12,63,mate,white,8,0,alexmalando,merlin124,1796,1388,408,Bishop's Opening,3,Class B,Class D,1592,Class C
TRUE,1.45E+12,91,outoftime,white,8,0,alexmalando,worldwidewoot,1788,1665,123,Sicilian Defense,3,Class B,Class B,1727,Class B
TRUE,1.45E+12,70,resign,black,10,0,admin_skom,alexmalando,1954,1771,183,Vienna Game,4,Class A,Class B,1863,Class A
TRUE,1.45E+12,151,mate,white,10,0,alexmalando,trbty,1759,1767,-8,Bishop's Opening,4,Class B,Class B,1763,Class B
TRUE,1.45E+12,131,draw,draw,8,0,mysteriouslabyrinth,alexmalando,1913,1754,159,English Opening,7,Class A,Class B,1834,Class A
TRUE,1.45E+12,55,resign,white,10,0,bratyo,alexmalando,1517,1772,-255,Italian Game,6,Class C,Class B,1645,Class B
TRUE,1.45E+12,81,mate,white,10,0,ilya_art,alexmalando,2150,1774,376,Philidor Defense,5,Expert,Class B,1962,Class A
TRUE,1.45E+12,50,mate,black,10,0,oligo,alexmalando,1641,1766,-125,French Defense,6,Class B,Class B,1704,Class B
TRUE,1.45E+12,39,mate,white,10,0,alexmalando,oligo,1758,1649,109,Italian Game,8,Class B,Class B,1704,Class B
TRUE,1.45E+12,66,resign,black,10,0,roberto147,alexmalando,1754,1746,8,French Defense,3,Class B,Class B,1750,Class B
TRUE,1.45E+12,77,mate,white,10,0,alexmalando,weteran,1737,1674,63,Italian Game,5,Class B,Class B,1706,Class B
TRUE,1.45E+12,68,mate,black,10,0,alexmalando,weteran,1750,1660,90,Italian Game,5,Class B,Class B,1705,Class B
TRUE,1.45E+12,98,mate,black,10,0,unantha,alexmalando,1476,1746,-270,Vienna Game,4,Class C,Class B,1611,Class B
TRUE,1.45E+12,75,resign,white,10,0,alexmalando,aydin00,1733,1783,-50,Bishop's Opening,4,Class B,Class B,1758,Class B
TRUE,1.45E+12,83,outoftime,white,10,0,bezimani,alexmalando,1688,1745,-57,King's Pawn Game,3,Class B,Class B,1717,Class B
TRUE,1.45E+12,41,resign,white,10,0,alexmalando,playa23,1737,1637,100,Bishop's Opening,4,Class B,Class B,1687,Class B
